_id,tripduration,start station id,start station name,end station id,end station name,bikeid,usertype,birth year,gender,start station location,end station location,start time,stop time
572bb8222b288919b68ad70f,1558,315,South St & Gouverneur Ln,308,St James Pl & Oliver St,20766,Customer,0,0,"{'$numberDouble': '-74.00670227'}, {'$numberDouble': '40.70355377'}","{'$numberDouble': '-73.99851193'}, {'$numberDouble': '40.71307916'}",2016-01-01T15:01:07,2016-01-01T15:27:06
572bb8222b288919b68ad712,2547,315,South St & Gouverneur Ln,308,St James Pl & Oliver St,22705,Customer,0,0,"{'$numberDouble': '-74.00670227'}, {'$numberDouble': '40.70355377'}","{'$numberDouble': '-73.99851193'}, {'$numberDouble': '40.71307916'}",2016-01-01T15:01:28,2016-01-01T15:43:56
572bb8222b288919b68ad718,287,3087,Metropolitan Ave & Meeker Ave,539,Metropolitan Ave & Bedford Ave,16652,Subscriber,1982,2,"{'$numberDouble': '-73.95234386'}, {'$numberDouble': '40.71413311'}","{'$numberDouble': '-73.96024116'}, {'$numberDouble': '40.71534825'}",2016-01-01T15:01:35,2016-01-01T15:06:23
572bb8222b288919b68ad71f,198,3102,Driggs Ave & Lorimer St,3090,N 8 St & Driggs Ave,24020,Subscriber,1987,1,"{'$numberDouble': '-73.9504154'}, {'$numberDouble': '40.72179134'}","{'$numberDouble': '-73.95600096'}, {'$numberDouble': '40.71774592'}",2016-01-01T15:01:49,2016-01-01T15:05:07
572bb8222b288919b68ad722,447,3110,Meserole Ave & Manhattan Ave,3087,Metropolitan Ave & Meeker Ave,20980,Subscriber,1986,1,"{'$numberDouble': '-73.95299117'}, {'$numberDouble': '40.72708584'}","{'$numberDouble': '-73.95234386'}, {'$numberDouble': '40.71413311'}",2016-01-01T15:01:54,2016-01-01T15:09:21
572bb8222b288919b68ad723,526,476,E 31 St & 3 Ave,168,W 18 St & 6 Ave,17819,Subscriber,1991,1,"{'$numberDouble': '-73.97966069'}, {'$numberDouble': '40.74394314'}","{'$numberDouble': '-73.99456405'}, {'$numberDouble': '40.73971301'}",2016-01-01T15:01:57,2016-01-01T15:10:43
572bb8222b288919b68ad724,694,426,West St & Chambers St,426,West St & Chambers St,18299,Subscriber,1966,0,"{'$numberDouble': '-74.01322069'}, {'$numberDouble': '40.71754834'}","{'$numberDouble': '-74.01322069'}, {'$numberDouble': '40.71754834'}",2016-01-01T15:01:56,2016-01-01T15:13:31
572bb8222b288919b68ad725,10147,426,West St & Chambers St,426,West St & Chambers St,19802,Customer,0,0,"{'$numberDouble': '-74.01322069'}, {'$numberDouble': '40.71754834'}","{'$numberDouble': '-74.01322069'}, {'$numberDouble': '40.71754834'}",2016-01-01T15:01:59,2016-01-01T17:51:06
572bb8222b288919b68ad727,781,497,E 17 St & Broadway,405,Washington St & Gansevoort St,18485,Customer,0,0,"{'$numberDouble': '-73.99009296'}, {'$numberDouble': '40.73704984'}","{'$numberDouble': '-74.008119'}, {'$numberDouble': '40.739323'}",2016-01-01T15:02:06,2016-01-01T15:15:08
572bb8222b288919b68ad733,476,335,Washington Pl & Broadway,317,E 6 St & Avenue B,19912,Customer,0,0,"{'$numberDouble': '-73.99404649'}, {'$numberDouble': '40.72903917'}","{'$numberDouble': '-73.98185424'}, {'$numberDouble': '40.72453734'}",2016-01-01T15:02:33,2016-01-01T15:10:29
572bb8222b288919b68ad760,1017,405,Washington St & Gansevoort St,519,Pershing Square North,24100,Subscriber,1971,2,"{'$numberDouble': '-74.008119'}, {'$numberDouble': '40.739323'}","{'$numberDouble': '-73.977706'}, {'$numberDouble': '40.751873'}",2016-01-01T15:05:01,2016-01-01T15:21:59
572bb8222b288919b68ad767,351,536,1 Ave & E 30 St,498,Broadway & W 32 St,16148,Subscriber,1976,1,"{'$numberDouble': '-73.97536082'}, {'$numberDouble': '40.74144387'}","{'$numberDouble': '-73.98808416'}, {'$numberDouble': '40.74854862'}",2016-01-01T15:05:38,2016-01-01T15:11:30
572bb8222b288919b68ad770,1079,260,Broad St & Bridge St,291,Madison St & Montgomery St,23494,Subscriber,1966,1,"{'$numberDouble': '-74.01167797'}, {'$numberDouble': '40.70365182'}","{'$numberDouble': '-73.984844'}, {'$numberDouble': '40.713126'}",2016-01-01T15:05:48,2016-01-01T15:23:48
572bb8222b288919b68ad771,1184,3140,1 Ave & E 78 St,3151,E 81 St & York Ave,15127,Subscriber,1950,1,"{'$numberDouble': '-73.9535166'}, {'$numberDouble': '40.77140426'}","{'$numberDouble': '-73.94989233'}, {'$numberDouble': '40.7728384'}",2016-01-01T15:05:54,2016-01-01T15:25:39
572bb8222b288919b68ad772,165,3148,E 84 St & 1 Ave,3140,1 Ave & E 78 St,22661,Subscriber,1980,1,"{'$numberDouble': '-73.95068615'}, {'$numberDouble': '40.77565541'}","{'$numberDouble': '-73.9535166'}, {'$numberDouble': '40.77140426'}",2016-01-01T15:05:59,2016-01-01T15:08:44
572bb8222b288919b68ad774,291,3158,W 63 St & Broadway,499,Broadway & W 60 St,16632,Subscriber,1963,1,"{'$numberDouble': '-73.98261428'}, {'$numberDouble': '40.77163851'}","{'$numberDouble': '-73.98191841'}, {'$numberDouble': '40.76915505'}",2016-01-01T15:06:18,2016-01-01T15:11:09
572bb8222b288919b68ad775,198,305,E 58 St & 3 Ave,2023,E 55 St & Lexington Ave,20851,Subscriber,1985,1,"{'$numberDouble': '-73.96724467'}, {'$numberDouble': '40.76095756'}","{'$numberDouble': '-73.97031366'}, {'$numberDouble': '40.75968085'}",2016-01-01T15:06:19,2016-01-01T15:09:37
572bb8222b288919b68ad777,1481,3079,Leonard St & Grand St,313,Washington Ave & Park Ave,17207,Customer,0,0,"{'$numberDouble': '-73.94714303'}, {'$numberDouble': '40.71103537'}","{'$numberDouble': '-73.96751037'}, {'$numberDouble': '40.69610226'}",2016-01-01T15:06:28,2016-01-01T15:31:09
572bb8222b288919b68ad778,630,449,W 52 St & 9 Ave,446,W 24 St & 7 Ave,22487,Subscriber,1980,1,"{'$numberDouble': '-73.98789473'}, {'$numberDouble': '40.76461837'}","{'$numberDouble': '-73.99529885'}, {'$numberDouble': '40.74487634'}",2016-01-01T15:05:50,2016-01-01T15:16:21
572bb8222b288919b68ad779,255,531,Forsyth St & Broome St,410,Suffolk St & Stanton St,20118,Subscriber,1990,1,"{'$numberDouble': '-73.99266288'}, {'$numberDouble': '40.71893904'}","{'$numberDouble': '-73.98517977'}, {'$numberDouble': '40.72066442'}",2016-01-01T15:05:51,2016-01-01T15:10:06
572bb8222b288919b68ad77a,1038,260,Broad St & Bridge St,291,Madison St & Montgomery St,17290,Subscriber,1962,2,"{'$numberDouble': '-74.01167797'}, {'$numberDouble': '40.70365182'}","{'$numberDouble': '-73.984844'}, {'$numberDouble': '40.713126'}",2016-01-01T15:06:29,2016-01-01T15:23:48
572bb8222b288919b68ad77e,345,511,E 14 St & Avenue B,312,Allen St & E Houston St,24258,Subscriber,1985,1,"{'$numberDouble': '-73.97772429'}, {'$numberDouble': '40.72938685'}","{'$numberDouble': '-73.989111'}, {'$numberDouble': '40.722055'}",2016-01-01T15:06:48,2016-01-01T15:12:33
572bb8222b288919b68ad783,175,509,9 Ave & W 22 St,212,W 16 St & The High Line,20617,Subscriber,1960,1,"{'$numberDouble': '-74.00197139'}, {'$numberDouble': '40.7454973'}","{'$numberDouble': '-74.00681753'}, {'$numberDouble': '40.74334935'}",2016-01-01T15:07:13,2016-01-01T15:10:08
572bb8222b288919b68ad784,1497,3145,E 84 St & Park Ave,2006,Central Park S & 6 Ave,15970,Customer,0,0,"{'$numberDouble': '-73.95772073'}, {'$numberDouble': '40.77862688'}","{'$numberDouble': '-73.97634151'}, {'$numberDouble': '40.76590936'}",2016-01-01T15:07:18,2016-01-01T15:32:16
572bb8222b288919b68ad785,604,385,E 55 St & 2 Ave,499,Broadway & W 60 St,23746,Subscriber,1955,1,"{'$numberDouble': '-73.96603308'}, {'$numberDouble': '40.75797322'}","{'$numberDouble': '-73.98191841'}, {'$numberDouble': '40.76915505'}",2016-01-01T15:07:20,2016-01-01T15:17:25
572bb8222b288919b68ad787,354,250,Lafayette St & Jersey St,483,E 12 St & 3 Ave,22751,Subscriber,1982,2,"{'$numberDouble': '-73.99565293'}, {'$numberDouble': '40.72456089'}","{'$numberDouble': '-73.98889957'}, {'$numberDouble': '40.73223272'}",2016-01-01T15:07:28,2016-01-01T15:13:22
572bb8222b288919b68ad78d,712,3002,South End Ave & Liberty St,405,Washington St & Gansevoort St,23377,Subscriber,1993,1,"{'$numberDouble': '-74.015756'}, {'$numberDouble': '40.711512'}","{'$numberDouble': '-74.008119'}, {'$numberDouble': '40.739323'}",2016-01-01T15:07:46,2016-01-01T15:19:38
572bb8222b288919b68ad78e,219,305,E 58 St & 3 Ave,137,E 56 St & Madison Ave,20239,Customer,0,0,"{'$numberDouble': '-73.96724467'}, {'$numberDouble': '40.76095756'}","{'$numberDouble': '-73.972924'}, {'$numberDouble': '40.761628'}",2016-01-01T15:07:58,2016-01-01T15:11:37
572bb8222b288919b68ad799,158,438,St Marks Pl & 1 Ave,300,Shevchenko Pl & E 7 St,24032,Subscriber,1986,1,"{'$numberDouble': '-73.98564945'}, {'$numberDouble': '40.72779126'}","{'$numberDouble': '-73.990214'}, {'$numberDouble': '40.728145'}",2016-01-01T15:08:28,2016-01-01T15:11:06
572bb8222b288919b68ad79c,559,317,E 6 St & Avenue B,361,Allen St & Hester St,14789,Subscriber,1969,2,"{'$numberDouble': '-73.98185424'}, {'$numberDouble': '40.72453734'}","{'$numberDouble': '-73.99190759'}, {'$numberDouble': '40.71605866'}",2016-01-01T15:08:35,2016-01-01T15:17:55
572bb8222b288919b68ad79e,146,540,Lexington Ave & E 29 St,507,E 25 St & 2 Ave,14730,Subscriber,1983,1,"{'$numberDouble': '-73.98215353488922'}, {'$numberDouble': '40.74311555376486'}","{'$numberDouble': '-73.97973776'}, {'$numberDouble': '40.73912601'}",2016-01-01T15:08:51,2016-01-01T15:11:18
572bb8222b288919b68ad7a0,1316,3087,Metropolitan Ave & Meeker Ave,3118,McGuinness Blvd & Eagle St,23917,Customer,0,0,"{'$numberDouble': '-73.95234386'}, {'$numberDouble': '40.71413311'}","{'$numberDouble': '-73.95284'}, {'$numberDouble': '40.73555'}",2016-01-01T15:09:03,2016-01-01T15:31:00
572bb8222b288919b68ad7a3,527,212,W 16 St & The High Line,496,E 16 St & 5 Ave,21005,Subscriber,1960,1,"{'$numberDouble': '-74.00681753'}, {'$numberDouble': '40.74334935'}","{'$numberDouble': '-73.99238967'}, {'$numberDouble': '40.73726186'}",2016-01-01T15:09:17,2016-01-01T15:18:05
572bb8222b288919b68ad7a5,1653,306,Cliff St & Fulton St,2000,Front St & Washington St,21358,Customer,0,0,"{'$numberDouble': '-74.00530063'}, {'$numberDouble': '40.70823502'}","{'$numberDouble': '-73.98940236'}, {'$numberDouble': '40.70255088'}",2016-01-01T15:09:39,2016-01-01T15:37:13
572bb8222b288919b68ad7a6,1777,480,W 53 St & 10 Ave,306,Cliff St & Fulton St,20537,Subscriber,1978,1,"{'$numberDouble': '-73.99061728'}, {'$numberDouble': '40.76669671'}","{'$numberDouble': '-74.00530063'}, {'$numberDouble': '40.70823502'}",2016-01-01T15:09:41,2016-01-01T15:39:18
572bb8222b288919b68ad7a7,2012,363,West Thames St,529,W 42 St & 8 Ave,22760,Subscriber,1984,2,"{'$numberDouble': '-74.01713445'}, {'$numberDouble': '40.70834698'}","{'$numberDouble': '-73.99098507'}, {'$numberDouble': '40.7575699'}",2016-01-01T15:09:43,2016-01-01T15:43:15
572bb8222b288919b68ad7b3,1772,3168,Central Park West & W 85 St,2006,Central Park S & 6 Ave,18108,Customer,0,0,"{'$numberDouble': '-73.96961715'}, {'$numberDouble': '40.78472675'}","{'$numberDouble': '-73.97634151'}, {'$numberDouble': '40.76590936'}",2016-01-01T15:10:14,2016-01-01T15:39:47
572bb8222b288919b68ad7b8,621,264,Maiden Ln & Pearl St,315,South St & Gouverneur Ln,18389,Customer,0,0,"{'$numberDouble': '-74.00731853'}, {'$numberDouble': '40.70706456'}","{'$numberDouble': '-74.00670227'}, {'$numberDouble': '40.70355377'}",2016-01-01T15:10:23,2016-01-01T15:20:45
572bb8222b288919b68ad7bb,2095,363,West Thames St,3140,1 Ave & E 78 St,22093,Subscriber,1967,1,"{'$numberDouble': '-74.01713445'}, {'$numberDouble': '40.70834698'}","{'$numberDouble': '-73.9535166'}, {'$numberDouble': '40.77140426'}",2016-01-01T15:10:36,2016-01-01T15:45:31
572bb8222b288919b68ad7bc,586,319,Fulton St & Broadway,161,LaGuardia Pl & W 3 St,23575,Subscriber,1986,1,"{'$numberDouble': '-74.009447'}, {'$numberDouble': '40.711066'}","{'$numberDouble': '-73.99810231'}, {'$numberDouble': '40.72917025'}",2016-01-01T15:10:37,2016-01-01T15:20:24
572bb8222b288919b68ad7bd,1031,402,Broadway & E 22 St,507,E 25 St & 2 Ave,22052,Subscriber,1949,1,"{'$numberDouble': '-73.98955109'}, {'$numberDouble': '40.7403432'}","{'$numberDouble': '-73.97973776'}, {'$numberDouble': '40.73912601'}",2016-01-01T15:10:46,2016-01-01T15:27:58
572bb8222b288919b68ad7be,322,519,Pershing Square North,526,E 33 St & 5 Ave,22419,Subscriber,1957,1,"{'$numberDouble': '-73.977706'}, {'$numberDouble': '40.751873'}","{'$numberDouble': '-73.98490707'}, {'$numberDouble': '40.74765947'}",2016-01-01T15:10:43,2016-01-01T15:16:06
572bb8222b288919b68ad7c0,811,2009,Catherine St & Monroe St,393,E 5 St & Avenue C,23702,Subscriber,1976,2,"{'$numberDouble': '-73.99682619'}, {'$numberDouble': '40.71117444'}","{'$numberDouble': '-73.97995466'}, {'$numberDouble': '40.72299208'}",2016-01-01T15:10:52,2016-01-01T15:24:23
572bb8222b288919b68ad7c4,1986,507,E 25 St & 2 Ave,281,Grand Army Plaza & Central Park S,21591,Customer,0,0,"{'$numberDouble': '-73.97973776'}, {'$numberDouble': '40.73912601'}","{'$numberDouble': '-73.97371465'}, {'$numberDouble': '40.7643971'}",2016-01-01T15:11:05,2016-01-01T15:44:12
572bb8222b288919b68ad7c7,1149,284,Greenwich Ave & 8 Ave,518,E 39 St & 2 Ave,22653,Subscriber,1983,1,"{'$numberDouble': '-74.0026376103'}, {'$numberDouble': '40.7390169121'}","{'$numberDouble': '-73.9734419'}, {'$numberDouble': '40.74780373'}",2016-01-01T15:11:13,2016-01-01T15:30:23
572bb8222b288919b68ad7c9,527,488,W 39 St & 9 Ave,284,Greenwich Ave & 8 Ave,20548,Subscriber,1969,1,"{'$numberDouble': '-73.99372222'}, {'$numberDouble': '40.75645824'}","{'$numberDouble': '-74.0026376103'}, {'$numberDouble': '40.7390169121'}",2016-01-01T15:11:26,2016-01-01T15:20:13
572bb8222b288919b68ad7d6,265,317,E 6 St & Avenue B,236,St Marks Pl & 2 Ave,19912,Subscriber,1959,1,"{'$numberDouble': '-73.98185424'}, {'$numberDouble': '40.72453734'}","{'$numberDouble': '-73.98713956'}, {'$numberDouble': '40.7284186'}",2016-01-01T15:12:11,2016-01-01T15:16:37
572bb8222b288919b68ad7dd,697,380,W 4 St & 7 Ave S,472,E 32 St & Park Ave,15335,Subscriber,1969,2,"{'$numberDouble': '-74.00293877'}, {'$numberDouble': '40.73401143'}","{'$numberDouble': '-73.98194829'}, {'$numberDouble': '40.7457121'}",2016-01-01T15:12:40,2016-01-01T15:24:18
572bb8222b288919b68ad7e3,794,479,9 Ave & W 45 St,3159,W 67 St & Broadway,17562,Subscriber,1951,2,"{'$numberDouble': '-73.9912551'}, {'$numberDouble': '40.76019252'}","{'$numberDouble': '-73.98266566'}, {'$numberDouble': '40.77492513'}",2016-01-01T15:13:24,2016-01-01T15:26:38
572bb8222b288919b68ad7e7,1287,3161,W 76 St & Columbus Ave,3143,5 Ave & E 78 St,14771,Customer,0,0,"{'$numberDouble': '-73.97728532552719'}, {'$numberDouble': '40.7801839724239'}","{'$numberDouble': '-73.96388769149779'}, {'$numberDouble': '40.77682863439968'}",2016-01-01T15:13:42,2016-01-01T15:35:10
572bb8222b288919b68ad7e9,293,305,E 58 St & 3 Ave,522,E 51 St & Lexington Ave,20585,Customer,0,0,"{'$numberDouble': '-73.96724467'}, {'$numberDouble': '40.76095756'}","{'$numberDouble': '-73.97207836'}, {'$numberDouble': '40.75714758'}",2016-01-01T15:13:39,2016-01-01T15:18:33
572bb8222b288919b68ad7eb,391,393,E 5 St & Avenue C,439,E 4 St & 2 Ave,18360,Subscriber,1971,1,"{'$numberDouble': '-73.97995466'}, {'$numberDouble': '40.72299208'}","{'$numberDouble': '-73.98978041'}, {'$numberDouble': '40.7262807'}",2016-01-01T15:13:50,2016-01-01T15:20:21
572bb8222b288919b68ad7ed,636,237,E 11 St & 2 Ave,247,Perry St & Bleecker St,23413,Subscriber,1978,2,"{'$numberDouble': '-73.98672378'}, {'$numberDouble': '40.73047309'}","{'$numberDouble': '-74.00483091'}, {'$numberDouble': '40.73535398'}",2016-01-01T15:14:00,2016-01-01T15:24:36
572bb8222b288919b68ad7ef,319,519,Pershing Square North,485,W 37 St & 5 Ave,18938,Customer,0,0,"{'$numberDouble': '-73.977706'}, {'$numberDouble': '40.751873'}","{'$numberDouble': '-73.98338988'}, {'$numberDouble': '40.75038009'}",2016-01-01T15:14:05,2016-01-01T15:19:24
572bb8222b288919b68ad7f0,278,521,8 Ave & W 31 St,494,W 26 St & 8 Ave,22813,Subscriber,1970,2,"{'$numberDouble': '-73.99444207549095'}, {'$numberDouble': '40.75096734871598'}","{'$numberDouble': '-73.99723551'}, {'$numberDouble': '40.74734825'}",2016-01-01T15:14:07,2016-01-01T15:18:46
572bb8222b288919b68ad7f1,1250,3161,W 76 St & Columbus Ave,3143,5 Ave & E 78 St,14733,Customer,0,0,"{'$numberDouble': '-73.97728532552719'}, {'$numberDouble': '40.7801839724239'}","{'$numberDouble': '-73.96388769149779'}, {'$numberDouble': '40.77682863439968'}",2016-01-01T15:14:15,2016-01-01T15:35:05
572bb8222b288919b68ad7f3,313,519,Pershing Square North,485,W 37 St & 5 Ave,22761,Customer,0,0,"{'$numberDouble': '-73.977706'}, {'$numberDouble': '40.751873'}","{'$numberDouble': '-73.98338988'}, {'$numberDouble': '40.75038009'}",2016-01-01T15:14:18,2016-01-01T15:19:31
572bb8222b288919b68ad7f4,2055,488,W 39 St & 9 Ave,448,W 37 St & 10 Ave,14686,Subscriber,1987,1,"{'$numberDouble': '-73.99372222'}, {'$numberDouble': '40.75645824'}","{'$numberDouble': '-73.9979009'}, {'$numberDouble': '40.75660359'}",2016-01-01T15:14:31,2016-01-01T15:48:46
572bb8222b288919b68ad7f6,1134,495,W 47 St & 10 Ave,528,2 Ave & E 31 St,23760,Subscriber,1993,2,"{'$numberDouble': '-73.99301222'}, {'$numberDouble': '40.76269882'}","{'$numberDouble': '-73.97706058'}, {'$numberDouble': '40.74290902'}",2016-01-01T15:14:36,2016-01-01T15:33:31
572bb8222b288919b68ad7f9,883,323,Lawrence St & Willoughby St,397,Fulton St & Clermont Ave,23245,Subscriber,1985,2,"{'$numberDouble': '-73.98631746'}, {'$numberDouble': '40.69236178'}","{'$numberDouble': '-73.96922273'}, {'$numberDouble': '40.68415748'}",2016-01-01T15:14:48,2016-01-01T15:29:31
572bb8222b288919b68ad7fa,629,326,E 11 St & 1 Ave,402,Broadway & E 22 St,18422,Subscriber,1989,1,"{'$numberDouble': '-73.98426726'}, {'$numberDouble': '40.72953837'}","{'$numberDouble': '-73.98955109'}, {'$numberDouble': '40.7403432'}",2016-01-01T15:14:55,2016-01-01T15:25:24
572bb8222b288919b68ad7fb,706,300,Shevchenko Pl & E 7 St,308,St James Pl & Oliver St,24032,Subscriber,1995,1,"{'$numberDouble': '-73.990214'}, {'$numberDouble': '40.728145'}","{'$numberDouble': '-73.99851193'}, {'$numberDouble': '40.71307916'}",2016-01-01T15:15:03,2016-01-01T15:26:49
572bb8222b288919b68ad7fd,135,3002,South End Ave & Liberty St,363,West Thames St,21966,Subscriber,1982,1,"{'$numberDouble': '-74.015756'}, {'$numberDouble': '40.711512'}","{'$numberDouble': '-74.01713445'}, {'$numberDouble': '40.70834698'}",2016-01-01T15:15:12,2016-01-01T15:17:27
572bb8222b288919b68ad7fe,1109,2006,Central Park S & 6 Ave,3136,5 Ave & E 63 St,14562,Customer,0,0,"{'$numberDouble': '-73.97634151'}, {'$numberDouble': '40.76590936'}","{'$numberDouble': '-73.97147595'}, {'$numberDouble': '40.76650452'}",2016-01-01T15:15:15,2016-01-01T15:33:44
572bb8222b288919b68ad800,569,439,E 4 St & 2 Ave,350,Clinton St & Grand St,23732,Subscriber,1974,2,"{'$numberDouble': '-73.98978041'}, {'$numberDouble': '40.7262807'}","{'$numberDouble': '-73.9870295'}, {'$numberDouble': '40.71559509'}",2016-01-01T15:15:23,2016-01-01T15:24:53
572bb8222b288919b68ad801,252,439,E 4 St & 2 Ave,375,Mercer St & Bleecker St,18433,Subscriber,1962,1,"{'$numberDouble': '-73.98978041'}, {'$numberDouble': '40.7262807'}","{'$numberDouble': '-73.99695094'}, {'$numberDouble': '40.72679454'}",2016-01-01T15:15:23,2016-01-01T15:19:35
572bb8222b288919b68ad802,417,276,Duane St & Greenwich St,151,Cleveland Pl & Spring St,14958,Subscriber,1975,1,"{'$numberDouble': '-74.0104554'}, {'$numberDouble': '40.71748752'}","{'$numberDouble': '-73.99724900722504'}, {'$numberDouble': '40.722103786686034'}",2016-01-01T15:15:26,2016-01-01T15:22:23
572bb8222b288919b68ad803,946,3162,W 78 St & Broadway,525,W 34 St & 11 Ave,14536,Customer,0,0,"{'$numberDouble': '-73.98093133'}, {'$numberDouble': '40.78339981'}","{'$numberDouble': '-74.0021163'}, {'$numberDouble': '40.75594159'}",2016-01-01T15:15:28,2016-01-01T15:31:15
572bb8222b288919b68ad804,126,3002,South End Ave & Liberty St,363,West Thames St,16172,Subscriber,1984,2,"{'$numberDouble': '-74.015756'}, {'$numberDouble': '40.711512'}","{'$numberDouble': '-74.01713445'}, {'$numberDouble': '40.70834698'}",2016-01-01T15:15:30,2016-01-01T15:17:36
572bb8222b288919b68ad805,1181,2006,Central Park S & 6 Ave,2006,Central Park S & 6 Ave,20871,Customer,0,0,"{'$numberDouble': '-73.97634151'}, {'$numberDouble': '40.76590936'}","{'$numberDouble': '-73.97634151'}, {'$numberDouble': '40.76590936'}",2016-01-01T15:15:30,2016-01-01T15:35:11
572bb8222b288919b68ad806,459,3170,W 84 St & Columbus Ave,3167,Amsterdam Ave & W 73 St,22455,Subscriber,1950,1,"{'$numberDouble': '-73.97283406'}, {'$numberDouble': '40.78499979'}","{'$numberDouble': '-73.98093044757842'}, {'$numberDouble': '40.77966809007312'}",2016-01-01T15:15:32,2016-01-01T15:23:11
572bb8222b288919b68ad808,506,3170,W 84 St & Columbus Ave,3167,Amsterdam Ave & W 73 St,24040,Subscriber,1944,1,"{'$numberDouble': '-73.97283406'}, {'$numberDouble': '40.78499979'}","{'$numberDouble': '-73.98093044757842'}, {'$numberDouble': '40.77966809007312'}",2016-01-01T15:15:32,2016-01-01T15:23:58
572bb8222b288919b68ad80a,807,504,1 Ave & E 15 St,346,Bank St & Hudson St,22462,Subscriber,1985,1,"{'$numberDouble': '-73.98165557'}, {'$numberDouble': '40.73221853'}","{'$numberDouble': '-74.00618026'}, {'$numberDouble': '40.73652889'}",2016-01-01T15:15:55,2016-01-01T15:29:22
572bb8222b288919b68ad80b,1476,2012,E 27 St & 1 Ave,3159,W 67 St & Broadway,24071,Subscriber,1975,2,"{'$numberDouble': '-73.976806'}, {'$numberDouble': '40.739445'}","{'$numberDouble': '-73.98266566'}, {'$numberDouble': '40.77492513'}",2016-01-01T15:15:58,2016-01-01T15:40:34
572bb8222b288919b68ad80d,1456,2012,E 27 St & 1 Ave,3159,W 67 St & Broadway,23471,Subscriber,1969,1,"{'$numberDouble': '-73.976806'}, {'$numberDouble': '40.739445'}","{'$numberDouble': '-73.98266566'}, {'$numberDouble': '40.77492513'}",2016-01-01T15:16:11,2016-01-01T15:40:27
572bb8222b288919b68ad80e,325,489,10 Ave & W 28 St,521,8 Ave & W 31 St,17345,Subscriber,1971,1,"{'$numberDouble': '-74.00176802'}, {'$numberDouble': '40.75066386'}","{'$numberDouble': '-73.99444207549095'}, {'$numberDouble': '40.75096734871598'}",2016-01-01T15:16:12,2016-01-01T15:21:38
572bb8222b288919b68ad819,2266,315,South St & Gouverneur Ln,426,West St & Chambers St,22631,Subscriber,1978,1,"{'$numberDouble': '-74.00670227'}, {'$numberDouble': '40.70355377'}","{'$numberDouble': '-74.01322069'}, {'$numberDouble': '40.71754834'}",2016-01-01T15:16:59,2016-01-01T15:54:46
572bb8222b288919b68ad81c,200,212,W 16 St & The High Line,405,Washington St & Gansevoort St,16337,Subscriber,1976,1,"{'$numberDouble': '-74.00681753'}, {'$numberDouble': '40.74334935'}","{'$numberDouble': '-74.008119'}, {'$numberDouble': '40.739323'}",2016-01-01T15:17:05,2016-01-01T15:20:26
572bb8222b288919b68ad81d,306,382,University Pl & E 14 St,236,St Marks Pl & 2 Ave,24060,Subscriber,1974,1,"{'$numberDouble': '-73.99200509'}, {'$numberDouble': '40.73492695'}","{'$numberDouble': '-73.98713956'}, {'$numberDouble': '40.7284186'}",2016-01-01T15:17:09,2016-01-01T15:22:15
572bb8222b288919b68ad824,801,2012,E 27 St & 1 Ave,498,Broadway & W 32 St,16863,Customer,0,0,"{'$numberDouble': '-73.976806'}, {'$numberDouble': '40.739445'}","{'$numberDouble': '-73.98808416'}, {'$numberDouble': '40.74854862'}",2016-01-01T15:17:41,2016-01-01T15:31:03
572bb8222b288919b68ad82e,2048,499,Broadway & W 60 St,3139,E 72 St & Park Ave,14566,Customer,0,0,"{'$numberDouble': '-73.98191841'}, {'$numberDouble': '40.76915505'}","{'$numberDouble': '-73.96409422159195'}, {'$numberDouble': '40.77118287540658'}",2016-01-01T15:18:21,2016-01-01T15:52:30
572bb8222b288919b68ad830,1089,3144,E 81 St & Park Ave,3136,5 Ave & E 63 St,19800,Customer,0,0,"{'$numberDouble': '-73.9590097'}, {'$numberDouble': '40.77677702'}","{'$numberDouble': '-73.97147595'}, {'$numberDouble': '40.76650452'}",2016-01-01T15:18:43,2016-01-01T15:36:53
572bb8222b288919b68ad832,1693,524,W 43 St & 6 Ave,3161,W 76 St & Columbus Ave,19236,Customer,0,0,"{'$numberDouble': '-73.98316936'}, {'$numberDouble': '40.75527307'}","{'$numberDouble': '-73.97728532552719'}, {'$numberDouble': '40.7801839724239'}",2016-01-01T15:18:52,2016-01-01T15:47:05
572bb8222b288919b68ad841,931,497,E 17 St & Broadway,251,Mott St & Prince St,24008,Customer,0,0,"{'$numberDouble': '-73.99009296'}, {'$numberDouble': '40.73704984'}","{'$numberDouble': '-73.99480012'}, {'$numberDouble': '40.72317958'}",2016-01-01T15:19:50,2016-01-01T15:35:22
572bb8222b288919b68ad843,412,195,Liberty St & Broadway,147,Greenwich St & Warren St,19538,Subscriber,1976,1,"{'$numberDouble': '-74.01043382'}, {'$numberDouble': '40.70905623'}","{'$numberDouble': '-74.01121978'}, {'$numberDouble': '40.71542197'}",2016-01-01T15:19:52,2016-01-01T15:26:44
572bb8222b288919b68ad844,928,497,E 17 St & Broadway,251,Mott St & Prince St,16529,Customer,0,0,"{'$numberDouble': '-73.99009296'}, {'$numberDouble': '40.73704984'}","{'$numberDouble': '-73.99480012'}, {'$numberDouble': '40.72317958'}",2016-01-01T15:19:53,2016-01-01T15:35:22
